EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,HourlyRate _orig
4743.0,54.0,14.0,No,34.49,40.0,Salary,71739.2,88.0,Human Resources,Female,Single,4.0,24.0,Mailed Check,Yes,$34.49 
4744.0,55.0,5.0,No,43.44,40.0,Salary,90355.2,-7.0,Research,Male,Divorced,3.0,8.0,Mailed Check,Yes,$43.44 
4745.0,47.0,16.0,Yes,34.2,40.0,Salary,71136.0,33.0,Manufacturing,Male,Married,6.0,12.0,Mailed Check,Yes,$34.20 
4746.0,43.0,8.0,Yes,71.24,40.0,Salary,148179.2,70.0,Healthcare,Female,Divorced,7.0,15.0,Mailed Check,Yes,$71.24 
4747.0,37.0,1.0,No,75.34,40.0,Salary,156707.2,74.0,Information Technology,Female,Divorced,3.0,22.0,Direct Deposit,Yes,$75.34 
4748.0,24.0,1.0,Yes,17.83,40.0,Salary,37086.4,84.0,Marketing,Male,Single,2.0,15.0,Mailed Check,Yes,$17.83 
4749.0,41.0,5.0,No,69.73,40.0,Salary,145038.4,99.0,Research,Female,Single,1.0,10.0,Mailed Check,Yes,$69.73 
4750.0,37.0,7.0,Yes,67.85,40.0,Salary,141128.0,73.0,Human Resources,Female,Divorced,2.0,12.0,Direct Deposit,Yes,$67.85 
4751.0,38.0,3.0,Yes,92.81,40.0,Salary,289133.0,33.0,Manufacturing,Female,Single,1.0,15.0,Direct Deposit,Yes,$92.81 
4752.0,21.0,1.0,Yes,21.83,40.0,Salary,45406.4,65.0,Sales,Male,Single,3.0,15.0,Direct Deposit,Yes,$21.83 
4753.0,53.0,20.0,No,67.16,40.0,Salary,139692.8,33.0,Research,Female,Divorced,9.0,15.0,Mailed Check,Yes,$67.16 
4754.0,37.0,9.0,No,84.55,40.0,Salary,175864.0,35.0,Laboratory,Male,Married,6.0,17.0,Direct Deposit,Yes,$84.55 
4755.0,31.0,1.0,Yes,26.13,40.0,Salary,54350.4,59.0,Research,Female,Married,2.0,15.0,Mailed Check,Yes,$26.13 
4756.0,52.0,6.0,No,97.39,40.0,Salary,202571.2,83.0,Manufacturing,Female,Single,7.0,15.0,Mailed Check,Yes,$97.39 
4757.0,58.0,18.0,No,77.63,40.0,Salary,161470.4,82.0,Sales,Female,Divorced,5.0,21.0,Mailed Check,Yes,$77.63 
4758.0,55.0,5.0,No,33.33,40.0,Salary,69326.4,41.0,Healthcare,Male,Divorced,9.0,10.0,Mailed Check,Yes,$33.33 
4759.0,45.0,5.0,No,45.06,40.0,Salary,93724.8,54.0,Laboratory,Male,Single,2.0,13.0,Mailed Check,Yes,$45.06 
4760.0,51.0,8.0,Yes,73.77,40.0,Salary,153441.6,15.0,Research,Male,Single,5.0,22.0,Mailed Check,Yes,$73.77 
4761.0,48.0,17.0,Yes,57.01,40.0,Salary,128580.8,62.0,Sales,Female,Divorced,7.0,13.0,Mailed Check,Yes,$57.01 
4762.0,52.0,7.0,No,38.91,40.0,Salary,80932.8,98.0,Sales,Male,Married,5.0,23.0,Mailed Check,Yes,$38.91 
4763.0,37.0,1.0,No,78.44,40.0,Salary,163155.2,53.0,Research,Female,Single,4.0,13.0,Mailed Check,Yes,$78.44 
4764.0,38.0,1.0,No,90.95,40.0,Salary,289133.0,89.0,Sales,Female,Single,2.0,25.0,Direct Deposit,Yes,$90.95 
4765.0,48.0,19.0,Yes,66.45,40.0,Salary,138216.0,35.0,Information Technology,Female,Married,7.0,12.0,Mailed Check,Yes,$66.45 
4766.0,49.0,10.0,No,76.8,40.0,Salary,159744.0,22.0,Healthcare,Female,Single,9.0,15.0,Direct Deposit,Yes,$76.80 
4767.0,38.0,1.0,No,86.76,40.0,Salary,280460.8,26.0,Sales,Male,Single,5.0,6.0,Mailed Check,Yes,$86.76 
4768.0,36.0,1.0,No,30.65,40.0,Salary,63752.0,44.0,Healthcare,Male,Married,3.0,14.0,Mailed Check,Yes,$30.65 
4769.0,37.0,3.0,No,27.98,40.0,Salary,58338.4,52.0,Healthcare,Male,Single,6.0,15.0,Mailed Check,Yes,$27.98 
4770.0,31.0,1.0,Yes,23.44,40.0,Salary,48755.2,27.0,Sales,Male,Divorced,1.0,19.0,Mailed Check,Yes,$23.44 
4771.0,32.0,6.0,No,22.79,40.0,Salary,47403.2,20.0,Sales,Female,Divorced,2.0,25.0,Mailed Check,Yes,$22.79 
4772.0,41.0,10.0,Yes,32.31,40.0,Salary,67204.8,28.0,Sales,Male,Single,9.0,10.0,Mailed Check,Yes,$32.31 
4773.0,39.0,6.0,No,33.9,40.0,Salary,70512.0,97.0,Sales,Male,Single,5.0,7.0,Mailed Check,Yes,$33.90 
4774.0,53.0,10.0,No,71.17,40.0,Salary,148033.6,-8.0,Human Resources,Female,Married,9.0,17.0,Direct Deposit,Yes,$71.17 
4775.0,47.0,10.0,Yes,35.91,40.0,Salary,74692.8,93.0,Healthcare,Female,Divorced,5.0,19.0,Mailed Check,Yes,$35.91 
4776.0,61.0,19.0,No,66.89,40.0,Salary,139131.2,25.0,Laboratory,Female,Single,7.0,15.0,Mailed Check,Yes,$66.89 
4777.0,41.0,2.0,Yes,85.75,40.0,Salary,178360.0,-2.0,Sales,Male,Divorced,3.0,12.0,Mailed Check,Yes,$85.75 
4778.0,45.0,14.0,Yes,90.64,40.0,Salary,288531.2,0.0,Research,Female,Married,7.0,17.0,Direct Deposit,Yes,$90.64 
4779.0,31.0,5.0,Yes,23.59,40.0,Salary,49067.2,36.0,Sales,Male,Single,2.0,15.0,Mailed Check,Yes,$23.59 
4780.0,52.0,13.0,No,53.28,40.0,Salary,110614.4,55.0,Human Resources,Female,Married,1.0,10.0,Mailed Check,Yes,$53.28 
4781.0,45.0,13.0,No,95.92,40.0,Salary,289133.0,-5.0,Marketing,Female,Single,9.0,11.0,Mailed Check,Yes,$95.92 
4782.0,36.0,4.0,Yes,83.76,40.0,Salary,174220.8,33.0,Healthcare,Male,Married,4.0,14.0,Direct Deposit,Yes,$83.76 
4783.0,40.0,4.0,Yes,40.04,40.0,Salary,83283.2,83.0,Sales,Male,Single,8.0,18.0,Mailed Check,Yes,$40.04 
4784.0,51.0,19.0,Yes,51.67,40.0,Salary,107473.6,20.0,Information Technology,Female,Single,8.0,10.0,Mailed Check,Yes,$51.67 
4785.0,34.0,7.0,No,29.47,40.0,Salary,61297.6,-3.0,Human Resources,Male,Divorced,3.0,15.0,Mailed Check,Yes,$29.47 
4786.0,52.0,15.0,No,45.48,40.0,Salary,94598.4,22.0,Research,Female,Single,2.0,15.0,Mailed Check,Yes,$45.48 
4787.0,61.0,18.0,Yes,97.79,40.0,Salary,203403.2,61.0,Healthcare,Female,Single,4.0,23.0,Direct Deposit,No,$97.79 
4788.0,54.0,6.0,No,84.62,40.0,Salary,176009.6,91.0,Healthcare,Female,Single,6.0,20.0,Mailed Check,Yes,$84.62 
4789.0,41.0,3.0,Yes,92.83,40.0,Salary,289133.0,23.0,Manufacturing,Female,Married,4.0,16.0,Mailed Check,Yes,$92.83 
4790.0,55.0,20.0,Yes,78.07,40.0,Salary,162385.6,28.0,Laboratory,Prefer Not To Answer,Married,8.0,15.0,Mailed Check,Yes,$78.07 
4791.0,36.0,4.0,No,43.76,40.0,Salary,91020.8,36.0,Sales,Male,Single,3.0,16.0,Mailed Check,Yes,$43.76 
4792.0,55.0,7.0,No,33.58,40.0,Salary,69846.4,46.0,Laboratory,Male,Married,1.0,8.0,Mailed Check,Yes,$33.58 
4793.0,33.0,9.0,No,27.38,40.0,Salary,56950.4,53.0,Marketing,Male,Single,6.0,15.0,Mailed Check,Yes,$27.38 
4794.0,43.0,4.0,No,55.9,40.0,Salary,116272.0,40.0,Sales,Female,Single,8.0,20.0,Mailed Check,Yes,$55.90 
4795.0,58.0,5.0,No,84.28,40.0,Salary,175094.4,87.0,Sales,Female,Divorced,7.0,21.0,Mailed Check,Yes,$84.28 
4796.0,34.0,3.0,Yes,29.13,40.0,Salary,60590.4,8.0,Sales,Male,Married,1.0,15.0,Mailed Check,Yes,$29.13 
4797.0,52.0,9.0,No,34.33,40.0,Salary,71406.4,95.0,Marketing,Male,Single,7.0,5.0,Mailed Check,Yes,$34.33 
4798.0,58.0,18.0,No,72.26,40.0,Salary,150300.8,26.0,Information Technology,Female,Divorced,3.0,15.0,Mailed Check,Yes,$72.26 
4799.0,22.0,1.0,Yes,21.86,40.0,Salary,45468.8,93.0,Manufacturing,Male,Married,3.0,9.0,Mailed Check,Yes,$21.86 
4800.0,37.0,3.0,No,31.62,40.0,Salary,65769.6,35.0,Research,Female,Divorced,6.0,9.0,Mailed Check,Yes,$31.62 
4801.0,39.0,6.0,No,53.67,40.0,Salary,111633.6,56.0,Sales,Male,Married,2.0,25.0,Direct Deposit,Yes,$53.67 
4802.0,37.0,4.0,Yes,28.64,40.0,Salary,59571.2,3.0,Research,Female,Married,2.0,14.0,Mailed Check,Yes,$28.64 
4803.0,58.0,18.0,No,76.56,40.0,Salary,159244.8,44.0,Human Resources,Female,Divorced,1.0,15.0,Mailed Check,Yes,$76.56 
4804.0,50.0,5.0,No,78.24,40.0,Salary,162739.2,32.0,Manufacturing,Male,Single,6.0,14.0,Direct Deposit,Yes,$78.24 
4805.0,46.0,10.0,No,44.02,40.0,Salary,91561.6,33.0,Research,Female,Single,1.0,22.0,Mailed Check,Yes,$44.02 
4806.0,50.0,19.0,No,63.9,40.0,Salary,132912.0,87.0,Laboratory,Male,Divorced,6.0,23.0,Mailed Check,Yes,$63.90 
4807.0,36.0,6.0,No,27.08,40.0,Salary,56326.4,-8.0,Research,Male,Single,3.0,5.0,Mailed Check,Yes,$27.08 
4808.0,55.0,14.0,No,63.37,40.0,Salary,132809.6,17.0,Marketing,Female,Married,6.0,10.0,Direct Deposit,Yes,$63.37 
4809.0,59.0,20.0,No,65.87,40.0,Salary,137009.6,-9.0,Laboratory,Female,Single,4.0,25.0,Mailed Check,Yes,$65.87 
4810.0,49.0,14.0,No,56.28,40.0,Salary,116854.4,16.0,Research,Female,Single,5.0,24.0,Mailed Check,Yes,$56.28 
4811.0,55.0,5.0,No,75.69,40.0,Salary,157435.2,54.0,Manufacturing,Female,Divorced,6.0,19.0,Mailed Check,Yes,$75.69 
4812.0,59.0,13.0,Yes,39.24,40.0,Salary,81633.2,37.0,Sales,Male,Single,6.0,18.0,Direct Deposit,Yes,$39.24 
4813.0,37.0,8.0,No,84.77,40.0,Salary,176321.6,85.0,Research,Female,Divorced,1.0,8.0,Mailed Check,Yes,$84.77 
4814.0,37.0,6.0,Yes,33.89,40.0,Salary,70491.2,77.0,Research,Male,Married,5.0,20.0,Mailed Check,Yes,$33.89 
4815.0,61.0,15.0,Yes,97.08,40.0,Salary,203326.4,14.0,Sales,Female,Divorced,7.0,10.0,Direct Deposit,Yes,$97.08 
4816.0,43.0,4.0,Yes,32.09,40.0,Salary,66747.2,88.0,Manufacturing,Male,Divorced,7.0,10.0,Mailed Check,Yes,$32.09 
4817.0,46.0,15.0,Yes,45.6,40.0,Salary,94848.0,27.0,Sales,Female,Single,3.0,23.0,Mailed Check,Yes,$45.60 
4818.0,22.0,1.0,Yes,21.33,40.0,Salary,44366.4,39.0,Sales,Male,Single,3.0,8.0,Mailed Check,Yes,$21.33 
4819.0,45.0,6.0,No,55.15,40.0,Salary,114712.0,77.0,Sales,Male,Single,6.0,18.0,Mailed Check,Yes,$55.15 
4820.0,59.0,14.0,No,69.33,40.0,Salary,144206.4,30.0,Laboratory,Female,Married,8.0,15.0,Mailed Check,Yes,$69.33 
4821.0,53.0,6.0,No,44.28,40.0,Salary,92894.4,13.0,Research,Male,Divorced,9.0,15.0,Mailed Check,Yes,$44.28 
4822.0,21.0,1.0,No,17.79,40.0,Salary,37003.2,89.0,Information Technology,Female,Single,1.0,12.0,Direct Deposit,Yes,$17.79 
4823.0,49.0,5.0,No,95.1,40.0,Salary,289133.0,6.0,Research,Female,Married,3.0,15.0,Mailed Check,Yes,$95.10 
4824.0,50.0,19.0,Yes,77.75,40.0,Salary,161720.0,84.0,Sales,Male,Single,5.0,9.0,Mailed Check,Yes,$77.75 
4825.0,50.0,17.0,No,37.51,40.0,Salary,78020.8,56.0,Laboratory,Female,Divorced,1.0,25.0,Mailed Check,Yes,$37.51 
4826.0,44.0,6.0,No,43.35,40.0,Salary,90168.0,94.0,Human Resources,Male,Married,6.0,5.0,Mailed Check,Yes,$43.35 
4827.0,48.0,5.0,No,76.35,40.0,Salary,158808.0,77.0,Human Resources,Male,Married,1.0,11.0,Mailed Check,Yes,$76.35 
4828.0,43.0,4.0,Yes,43.68,40.0,Salary,90854.4,77.0,Information Technology,Female,Divorced,8.0,13.0,Mailed Check,Yes,$43.68 
4829.0,24.0,1.0,No,21.97,40.0,Salary,45697.6,49.0,Healthcare,Female,Married,2.0,16.0,Mailed Check,Yes,$21.97 
4830.0,39.0,6.0,Yes,58.41,40.0,Salary,121492.8,27.0,Sales,Female,Married,3.0,8.0,Mailed Check,Yes,$58.41 
4831.0,35.0,10.0,Yes,28.59,40.0,Salary,38667.2,-14.0,Information Technology,Female,Single,1.0,14.0,Direct Deposit,Yes,$28.59 
4832.0,37.0,2.0,No,53.38,40.0,Salary,111030.4,23.0,Healthcare,Female,Married,3.0,18.0,Mailed Check,Yes,$53.38 
4833.0,42.0,1.0,Yes,59.61,40.0,Salary,123988.8,81.0,Human Resources,Female,Divorced,3.0,18.0,Mailed Check,Yes,$59.61 
4834.0,60.0,11.0,No,91.86,40.0,Salary,289133.0,3.0,Research,Female,Single,9.0,9.0,Direct Deposit,Yes,$91.86 
4835.0,51.0,17.0,No,93.91,40.0,Salary,289133.0,-2.0,Healthcare,Female,Married,1.0,14.0,Mailed Check,Yes,$93.91 
4836.0,37.0,9.0,Yes,81.75,40.0,Salary,170040.0,72.0,Research,Female,Divorced,5.0,14.0,Mailed Check,Yes,$81.75 
4837.0,39.0,1.0,No,74.85,40.0,Salary,155688.0,75.0,Sales,Male,Single,3.0,14.0,Mailed Check,Yes,$74.85 
4838.0,35.0,5.0,Yes,27.06,40.0,Salary,56284.8,-13.0,Sales,Male,Divorced,2.0,22.0,Mailed Check,Yes,$27.06 
4839.0,37.0,1.0,Yes,27.73,40.0,Salary,57678.4,47.0,Information Technology,Female,Married,3.0,15.0,Mailed Check,Yes,$27.73 
4840.0,47.0,8.0,No,82.06,40.0,Salary,170684.8,86.0,Information Technology,Female,Divorced,4.0,12.0,Mailed Check,Yes,$82.06 
4841.0,44.0,8.0,No,38.28,40.0,Salary,79622.4,68.0,Marketing,Male,Single,3.0,19.0,Mailed Check,Yes,$38.28 
4842.0,33.0,1.0,Yes,24.5,40.0,Salary,50960.0,79.0,Manufacturing,Female,Divorced,2.0,14.0,Direct Deposit,Yes,$24.50 
4843.0,25.0,3.0,Yes,22.3,40.0,Salary,46384.0,3.0,Laboratory,Male,Single,3.0,15.0,Mailed Check,Yes,$22.30 
4844.0,36.0,6.0,Yes,39.63,40.0,Salary,82430.4,81.0,Human Resources,Female,Married,1.0,11.0,Mailed Check,Yes,$39.63 
4845.0,51.0,20.0,No,57.8,40.0,Salary,120224.0,-14.0,Laboratory,Male,Divorced,1.0,13.0,Mailed Check,Yes,$57.80 
4846.0,56.0,7.0,Yes,32.48,40.0,Salary,67558.4,87.0,Sales,Male,Married,5.0,10.0,Mailed Check,Yes,$32.48 
4847.0,58.0,8.0,No,66.52,40.0,Salary,138361.6,59.0,Healthcare,Male,Single,4.0,15.0,Direct Deposit,Yes,$66.52 
4848.0,30.0,3.0,Yes,22.85,40.0,Salary,47528.0,16.0,Human Resources,Female,Married,1.0,15.0,Mailed Check,Yes,$22.85 
4849.0,38.0,5.0,No,45.21,40.0,Salary,94036.8,27.0,Manufacturing,Female,Married,4.0,16.0,Mailed Check,Yes,$45.21 
4850.0,53.0,10.0,Yes,32.76,40.0,Salary,68140.8,28.0,Human Resources,Female,Married,6.0,10.0,Direct Deposit,Yes,$32.76 
4851.0,59.0,11.0,No,65.27,40.0,Salary,135761.6,20.0,Healthcare,Male,Single,7.0,9.0,Mailed Check,Yes,$65.27 
4852.0,43.0,1.0,No,83.46,40.0,Salary,173596.8,8.0,Information Technology,Male,Married,3.0,24.0,Mailed Check,Yes,$83.46 
4853.0,59.0,11.0,No,65.6,40.0,Salary,136448.0,26.0,Marketing,Female,Divorced,5.0,17.0,Mailed Check,Yes,$65.60 
4854.0,55.0,8.0,Yes,31.25,40.0,Salary,65000.0,42.0,Manufacturing,Male,Single,4.0,13.0,Mailed Check,Yes,$31.25 
4855.0,56.0,17.0,Yes,96.62,40.0,Salary,200969.6,6.0,Research,Female,Divorced,4.0,15.0,Direct Deposit,Yes,$96.62 
4856.0,35.0,6.0,No,26.27,40.0,Salary,54641.6,6.0,Marketing,Female,Divorced,4.0,5.0,Mailed Check,Yes,$26.27 
4857.0,59.0,19.0,No,85.39,40.0,Salary,177611.2,30.0,Research,Female,Single,3.0,15.0,Mailed Check,Yes,$85.39 
4858.0,42.0,5.0,No,46.94,40.0,Salary,97635.2,67.0,Sales,Male,Married,2.0,5.0,Mailed Check,Yes,$46.94 
4859.0,29.0,6.0,Yes,25.34,40.0,Salary,52707.2,-15.0,Information Technology,Male,Married,3.0,15.0,Mailed Check,Yes,$25.34 
4860.0,35.0,10.0,No,24.02,40.0,Salary,49961.6,-14.0,Research,Male,Divorced,4.0,15.0,Mailed Check,Yes,$24.02 
4861.0,56.0,9.0,Yes,59.41,40.0,Salary,123572.8,-4.0,Marketing,Female,Divorced,6.0,5.0,Mailed Check,Yes,$59.41 
4862.0,44.0,5.0,No,56.3,40.0,Salary,117104.0,46.0,Sales,Male,Married,8.0,15.0,Mailed Check,Yes,$56.30 
4863.0,45.0,17.0,Yes,84.49,40.0,Salary,175739.2,88.0,Research,Female,Single,7.0,15.0,Mailed Check,Yes,$84.49 
4864.0,57.0,19.0,No,96.1,40.0,Salary,289133.0,89.0,Human Resources,Male,Divorced,8.0,7.0,Mailed Check,Yes,$96.10 
4865.0,38.0,6.0,No,49.11,40.0,Salary,102148.8,54.0,Information Technology,Male,Married,5.0,22.0,Mailed Check,Yes,$49.11 
4866.0,39.0,3.0,No,26.55,40.0,Salary,55224.0,89.0,Research,Male,Single,1.0,15.0,Mailed Check,Yes,$26.55 
4867.0,37.0,8.0,No,40.0,40.0,Salary,83200.0,44.0,Research,Female,Single,4.0,15.0,Direct Deposit,Yes,$40.00 
4868.0,57.0,5.0,No,84.86,40.0,Salary,176508.8,-7.0,Sales,Female,Divorced,6.0,23.0,Mailed Check,Yes,$84.86 
4869.0,59.0,13.0,Yes,97.86,40.0,Salary,203548.8,12.0,Sales,Female,Single,2.0,16.0,Direct Deposit,No,$97.86 
4870.0,57.0,8.0,Yes,72.82,40.0,Salary,151465.6,-11.0,Sales,Female,Married,3.0,10.0,Mailed Check,Yes,$72.82 
4871.0,55.0,16.0,No,65.95,40.0,Salary,137176.0,3.0,Marketing,Prefer Not To Answer,Married,6.0,15.0,Direct Deposit,Yes,$65.95 
4872.0,36.0,4.0,Yes,26.33,40.0,Salary,54475.2,56.0,Research,Female,Married,6.0,6.0,Mailed Check,Yes,$26.33 
4873.0,53.0,13.0,Yes,60.29,40.0,Salary,125403.2,92.0,Marketing,Male,Single,7.0,14.0,Direct Deposit,Yes,$60.29 
4874.0,36.0,1.0,No,57.53,40.0,Salary,133662.4,29.0,Research,Male,Single,2.0,15.0,Mailed Check,Yes,$57.53 
4875.0,46.0,20.0,Yes,37.44,40.0,Salary,77875.2,93.0,Healthcare,Female,Single,7.0,14.0,Mailed Check,Yes,$37.44 
4876.0,34.0,5.0,Yes,24.59,40.0,Salary,51147.2,37.0,Research,Female,Divorced,4.0,21.0,Mailed Check,Yes,$24.59 
4877.0,44.0,9.0,Yes,57.74,40.0,Salary,120099.2,37.0,Research,Female,Divorced,5.0,22.0,Mailed Check,Yes,$57.74 
4878.0,42.0,3.0,No,60.16,40.0,Salary,125132.8,34.0,Information Technology,Female,Married,8.0,17.0,Mailed Check,Yes,$60.16 
4879.0,41.0,1.0,No,74.32,40.0,Salary,154585.6,78.0,Manufacturing,Male,Divorced,8.0,12.0,Direct Deposit,Yes,$74.32 
4880.0,40.0,7.0,No,30.65,40.0,Salary,63752.0,79.0,Sales,Female,Married,6.0,15.0,Mailed Check,Yes,$30.65 
4881.0,59.0,16.0,Yes,61.93,40.0,Salary,128814.4,-14.0,Marketing,Female,Married,1.0,21.0,Mailed Check,Yes,$61.93 
4882.0,60.0,16.0,Yes,62.06,40.0,Salary,129084.8,20.0,Human Resources,Female,Single,3.0,15.0,Mailed Check,Yes,$62.06 
4883.0,33.0,1.0,No,23.44,40.0,Salary,48755.2,-12.0,Healthcare,Male,Divorced,4.0,22.0,Mailed Check,Yes,$23.44 
4884.0,42.0,4.0,Yes,53.93,40.0,Salary,112174.4,25.0,Sales,Male,Married,4.0,24.0,Mailed Check,Yes,$53.93 
4885.0,30.0,2.0,Yes,25.95,40.0,Salary,53976.0,23.0,Sales,Male,Married,1.0,8.0,Mailed Check,Yes,$25.95 
4886.0,50.0,7.0,No,84.88,40.0,Salary,176550.4,-6.0,Research,Female,Single,4.0,13.0,Direct Deposit,Yes,$84.88 
4887.0,44.0,7.0,No,69.36,40.0,Salary,144268.8,76.0,Research,Female,Divorced,6.0,15.0,Mailed Check,Yes,$69.36 
4888.0,36.0,8.0,Yes,72.7,40.0,Salary,151216.0,59.0,Research,Male,Single,5.0,8.0,Mailed Check,Yes,$72.70 
4889.0,58.0,15.0,No,80.33,40.0,Salary,167086.4,71.0,Manufacturing,Male,Divorced,1.0,15.0,Mailed Check,Yes,$80.33 
4890.0,54.0,7.0,No,49.46,40.0,Salary,102876.8,8.0,Human Resources,Female,Single,1.0,10.0,Mailed Check,Yes,$49.46 
4891.0,58.0,6.0,Yes,80.29,40.0,Salary,167003.2,66.0,Research,Male,Single,5.0,15.0,Mailed Check,Yes,$80.29 
4892.0,37.0,5.0,Yes,50.0,40.0,Salary,104000.0,-14.0,Laboratory,Male,Divorced,4.0,12.0,Mailed Check,Yes,$50.00 
4893.0,37.0,9.0,No,91.48,40.0,Salary,289133.0,24.0,Research,Female,Single,2.0,15.0,Mailed Check,Yes,$91.48 
4894.0,42.0,1.0,No,76.38,40.0,Salary,158870.4,1.0,Sales,Prefer Not To Answer,Married,9.0,16.0,Direct Deposit,Yes,$76.38 
4895.0,57.0,10.0,Yes,35.85,40.0,Salary,74568.0,23.0,Healthcare,Male,Married,6.0,12.0,Mailed Check,Yes,$35.85 
4896.0,39.0,9.0,Yes,53.53,40.0,Salary,111342.4,31.0,Research,Female,Married,5.0,15.0,Mailed Check,Yes,$53.53 
4897.0,33.0,8.0,No,29.88,40.0,Salary,62150.4,9.0,Research,Male,Divorced,2.0,15.0,Mailed Check,Yes,$29.88 
4898.0,49.0,16.0,Yes,51.29,40.0,Salary,106683.2,53.0,Research,Female,Married,4.0,15.0,Mailed Check,Yes,$51.29 
4899.0,43.0,3.0,No,97.24,40.0,Salary,202259.2,81.0,Manufacturing,Female,Divorced,6.0,17.0,Mailed Check,Yes,$97.24 
4900.0,60.0,14.0,No,42.81,40.0,Salary,89044.8,17.0,Research,Female,Married,1.0,15.0,Mailed Check,Yes,$42.81 
4901.0,51.0,6.0,Yes,82.84,40.0,Salary,172307.2,83.0,Marketing,Female,Married,9.0,25.0,Mailed Check,Yes,$82.84 
4902.0,40.0,9.0,No,60.07,40.0,Salary,124945.6,4.0,Research,Female,Single,8.0,16.0,Mailed Check,Yes,$60.07 
4903.0,37.0,2.0,No,67.28,40.0,Salary,139734.4,-9.0,Human Resources,Female,Married,2.0,18.0,Mailed Check,Yes,$67.28 
4904.0,59.0,16.0,No,45.87,40.0,Salary,95409.6,84.0,Research,Male,Married,7.0,23.0,Mailed Check,Yes,$45.87 
4905.0,32.0,1.0,No,25.39,40.0,Salary,52811.2,72.0,Laboratory,Female,Divorced,3.0,6.0,Mailed Check,Yes,$25.39 
4906.0,33.0,9.0,No,25.23,40.0,Salary,52478.4,51.0,Marketing,Female,Divorced,3.0,25.0,Mailed Check,Yes,$25.23 
4907.0,37.0,7.0,No,36.78,40.0,Salary,76502.4,3.0,Marketing,Male,Single,5.0,6.0,Mailed Check,Yes,$36.78 
4908.0,59.0,10.0,No,67.79,40.0,Salary,141003.2,42.0,Laboratory,Female,Single,7.0,15.0,Mailed Check,Yes,$67.79 
4909.0,53.0,17.0,No,89.15,40.0,Salary,285432.0,26.0,Sales,Female,Single,3.0,15.0,Mailed Check,Yes,$89.15 
4910.0,52.0,13.0,No,38.46,40.0,Salary,79996.8,28.0,Laboratory,Male,Married,6.0,15.0,Mailed Check,Yes,$38.46 
4911.0,59.0,7.0,No,43.87,40.0,Salary,91249.6,52.0,Sales,Female,Married,8.0,20.0,Mailed Check,Yes,$43.87 
4912.0,43.0,1.0,No,58.66,40.0,Salary,122012.8,13.0,Sales,Female,Single,8.0,24.0,Direct Deposit,Yes,$58.66 
4913.0,56.0,19.0,No,60.71,40.0,Salary,126276.8,7.0,Manufacturing,Female,Divorced,6.0,18.0,Mailed Check,Yes,$60.71 
4914.0,58.0,5.0,No,44.44,40.0,Salary,92435.2,84.0,Research,Male,Divorced,9.0,17.0,Direct Deposit,Yes,$44.44 
4915.0,54.0,18.0,No,54.28,40.0,Salary,112694.4,47.0,Healthcare,Female,Single,6.0,19.0,Direct Deposit,Yes,$54.28 
4916.0,34.0,7.0,Yes,28.48,40.0,Salary,59238.4,17.0,Laboratory,Female,Divorced,4.0,5.0,Mailed Check,Yes,$28.48 
4917.0,42.0,6.0,No,84.25,40.0,Salary,175240.0,-1.0,Healthcare,Female,Married,5.0,15.0,Direct Deposit,Yes,$84.25 
4918.0,29.0,4.0,Yes,23.05,40.0,Salary,47944.0,50.0,Research,Male,Single,2.0,10.0,Mailed Check,Yes,$23.05 
4919.0,36.0,5.0,Yes,76.01,40.0,Salary,158100.8,50.0,Human Resources,Female,Married,3.0,6.0,Mailed Check,Yes,$76.01 
4920.0,39.0,6.0,No,79.83,40.0,Salary,166046.4,64.0,Marketing,Female,Divorced,4.0,12.0,Mailed Check,Yes,$79.83 
4921.0,34.0,9.0,No,29.88,40.0,Salary,62150.4,-5.0,Manufacturing,Female,Divorced,4.0,11.0,Mailed Check,Yes,$29.88 
4922.0,33.0,9.0,Yes,24.63,40.0,Salary,51230.4,70.0,Sales,Male,Married,6.0,14.0,Mailed Check,Yes,$24.63 
4923.0,55.0,20.0,Yes,45.02,40.0,Salary,93641.6,10.0,Marketing,Female,Divorced,9.0,15.0,Mailed Check,Yes,$45.02 
4924.0,49.0,12.0,No,57.28,40.0,Salary,128934.4,7.0,Research,Female,Married,4.0,25.0,Mailed Check,Yes,$57.28 
4925.0,42.0,8.0,No,96.77,40.0,Salary,201281.6,26.0,Healthcare,Female,Divorced,1.0,13.0,Direct Deposit,Yes,$96.77 
4926.0,49.0,9.0,No,34.3,40.0,Salary,71344.0,83.0,Research,Female,Single,2.0,20.0,Mailed Check,Yes,$34.30 
4927.0,58.0,16.0,Yes,46.57,40.0,Salary,96865.6,30.0,Manufacturing,Female,Married,5.0,15.0,Mailed Check,Yes,$46.57 
4928.0,41.0,1.0,No,45.99,40.0,Salary,95659.2,44.0,Sales,Male,Single,2.0,7.0,Mailed Check,Yes,$45.99 
4929.0,51.0,16.0,No,53.33,40.0,Salary,110926.4,95.0,Research,Female,Divorced,5.0,16.0,Mailed Check,Yes,$53.33 
4930.0,46.0,19.0,Yes,55.7,40.0,Salary,115856.0,36.0,Healthcare,Female,Divorced,6.0,16.0,Direct Deposit,Yes,$55.70 
